Document-feature matrix of: 168 documents, 6 features (78.77% sparse) and 6 docvars.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  CPP-BT_Bundestag_Plenarprotokoll_18_209_2016-12-15.txt,35,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,4,0,0,4,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_210_2016-12-16.txt,112,1,0,4,0,0,0,0,0,0,12,8,0,0,0,0,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,0,4,5,3,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,29,3,7,2,0,2,0,0,2
  CPP-BT_Bundestag_Plenarprotokoll_18_211_2017-01-18.txt,65,0,2,0,0,0,0,0,0,0,6,3,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,0,4,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_212_2017-01-19.txt,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_213_2017-01-20.txt,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_214_2017-01-25.txt,27,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,2
  CPP-BT_Bundestag_Plenarprotokoll_18_215_2017-01-26.txt,19,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_216_2017-01-27.txt,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_217_2017-02-15.txt,24,0,1,3,0,0,0,0,0,0,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_218_2017-02-16.txt,112,0,3,0,0,1,0,0,0,0,1,2,0,0,0,0,1,2,0,1,21,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,0,0,9,0,0,0,0,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,24,7,3,4,0,6,0,0,1
  CPP-BT_Bundestag_Plenarprotokoll_18_219_2017-02-17.txt,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_220_2017-03-08.txt,21,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_221_2017-03-09.txt,47,0,0,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,1,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,6,3,0,0,0,1,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_222_2017-03-10.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_223_2017-03-22.txt,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_224_2017-03-22.txt,13,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_225_2017-03-23.txt,80,0,5,3,0,0,0,0,0,1,6,14,0,1,2,0,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,3,0,4,0,1,0,1,5
  CPP-BT_Bundestag_Plenarprotokoll_18_226_2017-03-24.txt,34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,4,0,1,1,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_227_2017-03-29.txt,16,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_228_2017-03-30.txt,26,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_229_2017-03-31.txt,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_230_2017-04-26.txt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
  CPP-BT_Bundestag_Plenarprotokoll_18_231_2017-04-27.txt,66,0,1,5,0,0,0,0,0,0,3,18,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,19,1,0,0,0,1,0,0,3
  CPP-BT_Bundestag_Plenarprotokoll_18_232_2017-04-28.txt,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_233_2017-05-17.txt,45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,3,2,2,0,1,0,0,4
  CPP-BT_Bundestag_Plenarprotokoll_18_234_2017-05-18.txt,80,0,1,6,0,0,1,0,0,4,4,1,1,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,0,4,2,2,1,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,1,0,3,0,3,0,0,3
  CPP-BT_Bundestag_Plenarprotokoll_18_235_2017-05-19.txt,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_236_2017-05-31.txt,40,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1,0,2,0,0,3
  CPP-BT_Bundestag_Plenarprotokoll_18_237_2017-06-01.txt,142,1,2,7,0,0,0,0,0,0,4,16,0,0,0,0,4,2,0,1,2,0,0,0,1,0,0,0,0,1,5,0,0,0,1,22,3,0,38,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,13,6,0,0,0,4,0,0,1
  CPP-BT_Bundestag_Plenarprotokoll_18_238_2017-06-02.txt,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16,1,0,0,1,3,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_239_2017-06-21.txt,42,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,1,0,2,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_240_2017-06-22.txt,23,0,0,0,0,0,0,1,0,6,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_241_2017-06-23.txt,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_242_2017-06-28.txt,20,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_243_2017-06-29.txt,118,0,7,2,0,0,1,0,0,1,10,2,0,0,1,0,10,0,0,0,17,0,0,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,25,3,8,2,1,11,0,0,4
  CPP-BT_Bundestag_Plenarprotokoll_18_244_2017-06-30.txt,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_245_2017-09-05.txt,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_78_2015-01-14.txt,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_79_2015-01-15.txt,94,0,12,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,2,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_80_2015-01-16.txt,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_81_2015-01-28.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_82_2015-01-29.txt,47,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_83_2015-01-30.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_84_2015-02-04.txt,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
  CPP-BT_Bundestag_Plenarprotokoll_18_85_2015-02-05.txt,117,0,7,4,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1,1,28,6,3,28,9,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,1
  CPP-BT_Bundestag_Plenarprotokoll_18_86_2015-02-06.txt,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_87_2015-02-25.txt,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_88_2015-02-26.txt,25,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_89_2015-02-27.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_90_2015-03-04.txt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_91_2015-03-05.txt,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0,0,1
  CPP-BT_Bundestag_Plenarprotokoll_18_92_2015-03-06.txt,47,0,3,3,0,0,0,0,0,1,6,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,4,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_93_2015-03-18.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_94_2015-03-19.txt,68,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,22,0,12,0,2,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_95_2015-03-20.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_96_2015-03-25.txt,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_97_2015-03-26.txt,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
  CPP-BT_Bundestag_Plenarprotokoll_18_98_2015-03-27.txt,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0
  CPP-BT_Bundestag_Plenarprotokoll_18_99_2015-04-22.txt,105,0,5,6,0,0,2,0,0,0,2,0,0,0,1,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,59,0,1,1,0,0,0,0,2
